29799	61
29860	61
29921	80
30001	57
30058	63
30121	77
30198	56
30254	66
30320	62
30382	54
30436	66
30502	62
30564	53
30617	63
30680	60
30740	49
30789	58
30847	57
30904	59
30963	50
31013	57
31071	57
31128	53
31181	59
31240	59
31299	50
31349	57
31406	56
31462	50
31512	76
31588	72
31660	96
31756	60
31816	61
31877	52
31929	52
31981	58
32039	56
32095	55
32150	67
32217	58
32275	54
32329	59
32388	58
32446	54
32500	83
32583	60
32643	53
32696	61
32758	62
32820	75
32895	94
32989	113
33102	62
33164	50
33214	62
33276	60
33336	53
33389	59
33448	58
33506	53
33559	79
33638	60
33698	53
33751	57
33808	58
33866	50
33916	60
33976	60
34036	59
34095	55
34150	62
34212	60
34272	51
34323	59
34382	57
34439	53
34492	58
34550	58
34608	55
34663	59
34722	60
34782	50
34832	59
34891	56
34947	52
34999	49
35048	59
35107	59
35166	49
35215	60
35275	62
35337	54
35391	57
35448	60
35508	52
35560	58
35618	59
35677	112
35789	60
35849	60
35909	50
35959	59
36018	59
36077	61
36138	51
36189	58
36247	60
36307	52
36359	62
36421	58
36479	52
36531	60
36591	64
36655	60
36716	74
36790	57
36847	50
36897	58
36955	66
37021	62
37083	50
37133	57
37190	58
37248	50
37298	60
37358	59
37417	56
37473	72
37545	58
37603	52
37655	62
37717	59
37776	58
37834	62
37896	59
37955	55
38010	50
38060	60
38120	62
38182	53
38235	63
38298	57
38355	57
38412	58
38470	57
38527	50
38577	59
38636	60
38696	56
38752	57
38809	58
38867	54
38921	58
38979	58
39037	58
39095	56
39151	59
39210	57
39267	63
39331	63
39394	60
39454	55
39509	59
39568	61
39629	50
39679	60
39739	58
39797	51
39848	56
39909	57
39966	57
40023	54
40077	57
40134	56
40190	51
40241	61
40302	59
40361	52
40413	58
40471	58
40529	50
40579	57
40636	59
40695	54
40749	56
40806	64
40870	50
40920	55
40975	64
41039	57
41096	52
41148	56
41204	58
41262	52
41314	62
41376	63
41439	51
41490	66
41556	61
41617	50
41667	56
41723	57
41780	50
41830	58
41889	61
41950	57
42007	52
42059	57
42116	57
42173	51
42224	58
42282	57
42339	51
42390	58
42448	56
42504	53
42557	58
42615	59
42674	50
42724	60
42784	58
42842	78
42920	79
42999	100
43099	106
43205	107
43312	107
43419	114
43533	122
43655	90
43745	95
43840	113
43953	62
44015	58
44073	74
44147	57
44204	572
44776	52
44828	54
44882	56
44938	59
44997	51
45048	56
45104	58
45162	51
45213	64
45277	59
45336	52
45388	59
45447	59
45506	50
45556	59
45615	60
45675	52
45727	56
45783	60
45843	60
45903	53
45956	61
46017	59
46076	51
46127	60
46187	57
46244	51
46295	70
46365	58
46423	51
46474	59
46533	63
46596	51
46647	58
46705	58
46763	57
46820	53
46873	62
46935	59
46994	52
47046	57
47104	57
47161	51
47212	57
47269	57
47326	51
47377	59
47436	58
47494	53
47547	60
47607	58
47665	51
47716	54
47770	59
47829	67
47896	52
47948	56
48004	58
48062	50
48112	56
48168	57
48225	50
48275	57
48332	62
48394	50
48444	58
48502	58
48560	51
48611	57
48668	57
48725	58
48783	53
48836	57
48893	61
48954	55
49009	56
49065	57
49122	51
49173	59
49232	63
49295	59
49354	60
49414	63
49477	52
49529	65
49594	60
49654	60
49714	55
49769	55
49824	57
49881	50
49931	63
49995	58
50053	54
50107	60
50167	56
50223	53
50276	59
50335	106
50441	51
50492	62
50554	61
50615	52
50667	49
50717	59
50776	62
50838	50
50888	58
50946	69
51015	52
51067	60
51127	58
51185	62
51247	59
51306	59
51365	52
51417	65
51482	61
51543	55
51598	60
51659	60
51719	63
51782	51
51833	68
51901	59
51960	76
52036	64
52100	57
52158	53
52211	59
52270	57
52327	60
52387	61
52448	60
52508	55
52563	77
52640	61
52701	57
52758	52
52810	89
52899	60
52960	53
53013	63
53076	61
53137	54
53191	59
53250	57
53307	50
53357	65
53422	59
53481	54
53535	59
53594	67
53661	51
53712	57
53769	61
53830	60
53890	51
53941	69
54010	70
54080	50
54130	61
54191	60
54251	51
54302	62
54364	641
55005	53
55058	64
55122	62
55184	54
55238	59
55297	74
55371	64
55435	53
55488	60
55548	58
55606	53
55659	60
55719	57
55776	51
55827	142
55969	62
56031	51
56082	63
56145	58
56203	53
56266	60
56326	57
56383	57
56440	53
56493	61
56554	60
56614	53
56667	60
56727	59
56786	52
56838	66
56904	61
56965	53
57018	66
57084	58
57142	54
57196	58
57254	67
57321	53
57375	52
57427	58
57485	74
57559	52
57611	64
57675	78
57753	62
57815	60
57875	85
57960	66
58026	60
58086	61
58147	60
58207	58
58265	77
58342	51
58393	62
58455	58
58513	60
58573	56
58629	61
58690	59
58749	52
58801	59
58860	59
58919	51
58970	63
59033	60
59093	53
59146	58
59204	59
59263	54
59317	60
59377	59
59436	59
59495	52
59547	59
59607	59
59666	50
59716	61
59777	61
59838	53
59891	66
59957	59
60016	53
60069	59
60128	59
60187	58
60245	61
60306	58
60364	66
60430	50
60481	61
60542	63
60605	52
60657	61
60718	60
60778	53
60831	58
60889	58
60947	50
60997	59
61056	61
61117	50
61167	68
61235	60
61295	54
61349	72
61421	116
61537	71
61608	119
61727	122
61849	128
61977	111
62088	79
62167	73
62240	191
62431	67
62498	85
62583	55
62638	62
62700	61
62761	389
63151	106
63257	101
63358	57
63415	49
63464	60
63524	57
63581	51
63632	60
63692	62
63754	51
63805	58
63863	58
63921	53
63974	58
64032	60
64092	50
64142	59
64201	59
64260	66
64326	50
64376	59
64443	57
64500	52
64552	85
64637	99
64736	319
65055	70
65125	90
65215	78
65293	92
65385	117
65502	116
65618	117
65735	118
65853	111
65964	89
66053	59
66112	60
66172	52
66224	58
66282	56
66338	51
66389	57
66446	58
66504	52
66556	61
66617	58
66675	50
66725	58
66783	58
66841	643
67484	58
67542	56
67598	56
67654	50
67704	56
67760	61
67821	52
67873	57
67930	56
67986	49
68035	57
68092	59
68151	55
68206	62
68268	56
68324	52
68376	58
68434	57
68491	49
68540	53
68593	58
68651	61
68712	54
68766	58
68824	56
68880	53
68933	58
68991	63
69054	52
69106	56
69162	58
69220	54
69274	58
69332	64
69396	50
69446	57
69503	58
69561	59
69620	52
69672	61
69733	58
69791	53
69844	60
69904	57
69961	55
70016	55
70071	62
70133	52
70185	63
70248	59
70307	51
70358	57
70415	58
70473	57
70530	55
70585	58
70644	57
70701	52
70753	59
70812	60
70872	54
70926	57
70983	55
71038	51
71089	66
71155	61
71216	50
71266	55
71321	60
71381	54
71435	49
71484	57
71541	58
71599	51
71650	63
71714	57
71771	54
71825	58
71883	59
71942	51
71993	58
72051	61
72112	52
72164	58
72222	58
72280	51
72331	61
72392	59
72451	62
72513	52
72565	60
72625	60
72685	51
72736	58
72794	62
72856	52
72908	60
72968	59
73027	51
73078	59
73137	59
73196	50
73246	58
73304	57
73361	58
73419	53
73472	60
73532	61
73593	52
73645	58
73703	60
73763	52
73815	57
73872	60
73932	52
73985	59
74044	59
74103	51
74154	62
74217	57
74274	51
74325	49
74375	58
74433	63
74496	50
74546	67
74613	61
74674	51
74725	59
74784	57
74841	54
74895	59
74954	60
75014	51
75066	60
75126	56
75182	51
75233	60
75293	58
75354	60
75414	50
75464	58
75522	59
75581	52
75633	59
75692	60
75752	53
75805	58
75863	58
75921	50
75971	59
76031	62
76093	52
76145	59
76204	57
76261	60
76321	53
76374	58
76433	58
76491	52
76543	62
76605	58
76663	51
76717	58
76775	58
76833	50
76883	59
76942	58
77000	52
77052	58
77110	61
77171	55
77226	51
77277	57
77334	56
77390	53
77443	59
77502	57
77559	51
77610	60
77670	82
77752	50
77802	58
77861	58
77919	49
77968	67
78035	58
78093	52
78145	56
78201	58
78259	58
78317	51
78368	58
78426	59
78485	51
78536	59
78595	62
78657	50
78707	60
78767	61
78828	51
78879	73
78952	60
79012	54
79066	56
79122	66
79188	59
79247	53
79300	120
79420	60
79480	61
79541	60
79601	60
79661	51
79712	60
79772	60
79832	53
79885	58
79943	58
80001	50
80051	61
80112	59
80171	49
80220	55
80275	56
80332	62
80394	52
80446	60
80506	59
80565	54
80619	61
80680	58
80738	51
80789	62
80851	60
80911	53
80964	57
81021	57
81078	52
81130	62
81192	58
81250	64
81314	53
81367	65
81432	60
81492	51
81543	58
81601	57
81658	51
81709	61
81770	62
81832	51
81883	58
81941	55
81996	54
82050	57
82107	56
82163	61
82224	50
82274	57
82331	59
82390	55
82445	56
82501	59
82560	51
82611	60
82671	58
82729	57
82786	57
82843	58
82901	52
82953	60
83013	59
83072	57
83129	61
83190	57
83247	57
83304	51
83355	56
83411	61
83472	52
83524	57
83581	57
83638	50
83688	57
83745	57
83802	53
83855	59
83914	57
83971	53
84024	60
84084	56
84140	57
84197	52
84249	56
84305	58
84363	54
84417	57
84474	56
84530	51
84581	58
84639	60
84699	52
84751	60
84811	60
84871	54
84925	59
84984	57
85041	60
85101	55
85156	60
85216	59
85275	55
85330	64
85394	60
85454	53
85507	58
85565	68
85633	52
85685	60
85745	60
85805	53
85858	62
85920	59
85979	628
86607	50
86657	63
86720	61
86781	52
86833	59
86892	59
86951	55
87006	56
87062	58
87120	53
87173	60
87233	59
87292	53
87345	60
87405	58
87463	52
87515	57
87572	60
87632	59
87691	54
87745	62
87807	57
87864	53
87917	60
87977	58
88035	49
88084	59
88143	57
88200	51
88251	59
88310	56
88366	51
88417	57
88474	58
88532	58
88590	50
88640	60
88700	56
88756	55
88811	61
88872	59
88931	50
88982	72
89054	58
89112	54
89166	57
89223	57
89280	51
89331	57
89388	58
89446	50
89496	54
89550	57
89607	60
89667	54
89721	57
89778	56
89834	51
89885	58
89943	60
90003	55
90058	57
90115	57
90172	52
90224	55
90280	58
90343	54
90397	61
90458	58
90516	57
90573	54
90627	60
90687	56
90743	50
90794	57
90851	58
90909	52
90961	59
91020	56
91076	51
91127	57
91184	57
91241	50
91291	61
91352	59
91411	61
91472	56
91528	73
91601	392
91993	72
92065	96
92161	60
92221	52
92273	58
92331	60
92391	55
92446	56
92502	57
92559	50
92609	65
92674	57
92732	54
92786	50
92836	78
92914	84
92998	93
93091	115
93206	119
93325	124
93449	113
93562	118
93680	69
93749	59
93808	90
93898	95
93993	124
94117	61
94178	51
94229	55
94284	568
94852	61
94913	50
94963	58
95021	57
95078	54
95132	57
95189	57
95246	51
95297	55
95352	61
95413	52
95465	58
95523	56
95579	49
95628	58
95686	55
95741	57
95798	54
95852	62
95914	59
95973	54
96027	56
96083	58
96141	50
96191	62
96253	55
96308	49
96357	61
96418	57
96475	51
96526	58
96584	56
96640	50
96690	51
96741	576
97317	60
97377	51
97428	57
97485	56
97541	54
97595	63
97658	58
97716	51
97767	57
97825	59
97884	50
97934	60
97994	62
98056	52
98108	61
98169	57
98226	57
98283	50
98333	63
98396	59
98455	52
98507	72
98579	63
98642	50
98692	62
98754	61
98815	53
98868	60
98928	57
98985	50
99035	59
99094	60
99154	62
99216	54
99270	57
99327	64
99391	52
99443	58
99501	59
99560	51
99611	63
99674	59
99733	51
99784	72
99856	57
99913	50
99963	72
100035	64
100099	67
100166	64
100231	60
100291	60
100351	54
100405	60
100465	60
100525	52
100577	59
100636	60
100696	52
100748	58
100806	58
100864	50
100914	61
100975	58
101033	53
101086	58
101144	57
101201	59
101260	50
101310	67
101377	60
101437	52
101489	58
101547	58
101605	49
101654	60
101714	60
101774	51
101825	60
101885	57
101942	60
102002	70
102072	68
102140	58
102198	50
102248	61
102309	61
102370	53
102423	60
102483	57
102541	51
102592	58
102650	63
102713	53
102766	59
102825	74
102899	75
102974	104
103078	96
103174	98
103272	110
103382	122
103504	113
103617	114
103731	113
103844	58
103902	54
103956	61
104017	62
104079	71
104150	84
104234	84
104318	50
104368	58
104426	56
104482	52
104534	59
104593	61
104654	61
104715	52
104767	58
104825	60
104885	50
104935	58
104993	59
105052	54
105106	62
105168	57
105225	52
105277	65
105342	58
105400	50
105450	59
105509	61
105570	58
105628	50
105678	60
105738	58
105796	50
105846	59
105905	58
105963	53
106016	59
106075	63
106138	53
106191	59
106250	64
106314	53
106367	60
106427	58
106485	52
106537	50
106587	60
106647	57
106709	57
106766	60
106826	58
106884	49
106933	61
106994	61
107055	53
107108	60
107168	58
107226	50
107276	57
107333	60
107393	52
107445	60
107505	59
107564	58
107622	53
107675	64
107739	59
107798	50
107848	59
107907	59
107966	53
108019	61
108080	63
108143	56
108199	58
108257	62
108319	51
108370	59
108429	60
108489	60
108549	52
108601	61
108662	59
108721	51
108772	59
108831	58
108889	52
108941	58
108999	57
109056	52
109108	62
109170	64
109234	53
109287	58
109345	59
109404	52
109456	54
109510	65
109575	61
109636	51
109687	59
109746	59
109805	51
109856	60
109916	61
109977	53
110030	64
110094	63
110157	50
110207	58
110267	60
110327	67
110394	62
110456	59
110515	59
110574	51
110625	59
110684	59
110743	51
110799	61
110860	60
110920	53
110973	62
111035	60
111095	51
111146	59
111205	70
111275	56
111331	63
111394	61
111455	60
111515	51
111566	59
111626	61
111687	54
111741	62
111803	61
111864	53
111917	58
111975	60
112035	55
112090	58
112148	59
112207	54
112261	58
112319	59
112378	51
112429	51
112480	60
112540	57
112597	53
112650	57
112707	57
112764	52
112816	58
112874	57
112931	50
112981	61
113042	61
113103	51
113154	59
113213	59
113272	52
113324	59
113383	61
113444	59
113503	57
113560	60
113620	58
113678	53
113731	60
113792	62
113854	52
113906	59
113965	67
114032	52
114084	59
114143	58
114201	52
114253	57
114310	58
114368	63
114431	51
114482	61
114543	61
114604	57
114661	59
114720	60
114780	53
114833	60
114893	60
114953	55
115008	59
115067	78
115145	52
115197	60
115257	57
115314	51
115365	51
115416	58
115474	57
115531	52
115583	58
115641	62
115703	49
115753	59
115812	60
115872	51
115923	57
115980	59
116039	51
116090	60
116150	57
116207	52
116259	546
116805	59
116864	59
116923	52
116975	59
117034	60
117094	51
117145	62
117207	57
117264	51
117315	59
117374	59
117433	52
117485	60
117545	58
117603	50
117653	59
117712	63
117775	58
117833	50
117883	60
117943	60
118003	52
118055	60
118115	60
118175	50
118225	61
118286	60
118346	53
118399	58
118457	61
118518	52
118570	62
118632	61
118693	51
118744	51
118795	61
118856	60
118916	49
118965	66
119032	61
119093	52
119145	59
119204	59
119263	50
119313	59
119372	61
119433	52
119485	57
119543	59
119602	53
119655	55
119710	57
119767	57
119824	51
119875	59
119934	57
119991	53
120044	60
120104	57
120161	50
120211	60
120271	59
120337	50
120387	57
120444	55
120499	54
120553	57
120610	57
120667	58
120725	52
120777	60
120837	57
120894	50
120944	57
121001	63
121064	50
121114	59
121173	59
121232	51
121283	57
121340	57
121397	52
121449	59
121508	64
121572	51
121623	50
121673	59
121732	56
121788	60
121848	61
121909	61
121970	52
122022	56
122078	61
122139	53
122192	57
122249	59
122308	54
122362	55
122418	58
122476	52
122528	61
122589	60
122649	60
122709	54
122763	56
122819	59
122878	53
122931	61
122992	59
123051	51
123102	59
123161	59
123220	51
123271	58
123329	59
123388	53
123441	57
123498	58
123556	57
123613	50
123663	58
123721	55
123776	52
123828	59
123887	56
123943	49
123992	57
124049	58
124107	54
124161	59
124220	59
124279	49
124328	57
124385	55
124440	53
124493	639
125132	58
125190	59
125249	52
125301	57
125358	59
125417	52
125469	58
125527	59
125586	52
125638	59
125697	60
125757	51
125808	59
125867	59
125926	52
125978	57
126035	59
126094	61
126155	54
126209	61
126270	58
126328	50
126378	58
126436	60
126496	49
126546	59
126605	59
126664	50
126714	60
126774	61
126836	50
126886	59
126945	60
127005	57
127062	51
127113	63
127176	65
127241	52
127293	63
127356	58
127414	53
127467	59
127527	57
127584	54
127638	57
127695	73
127768	50
127818	57
127876	57
127933	53
127986	58
128044	57
128101	59
128160	51
128211	58
128269	59
128328	55
128383	60
128443	60
128503	51
128554	59
128613	62
128675	50
128725	62
128788	60
128848	53
128901	58
128959	58
129017	62
129079	51
129130	58
129188	63
129251	50
129301	57
129358	59
129417	52
129469	58
129527	62
129589	54
129643	58
129701	59
129760	51
129811	60
129881	60
129941	57
129998	52
130050	60
130110	57
130167	55
130222	58
130280	57
130337	50
130388	60
130448	59
130507	55
130562	57
130619	59
130678	52
130730	59
130789	61
130850	52
130902	51
130953	58
131011	58
131069	50
131119	59
131178	57
131235	50
131285	64
131349	57
131406	54
131460	59
131519	66
131585	50
131636	58
131694	62
131756	53
131809	58
131867	58
131925	57
131982	49
132031	59
132090	58
132148	53
132201	56
132257	58
132315	50
132365	59
132425	60
132485	51
132536	60
132596	59
132655	50
132705	58
132763	62
132825	61
132886	50
132936	62
132998	58
133056	52
133108	63
133171	58
133229	53
133282	58
133341	58
133399	51
133450	61
133511	59
133570	51
133621	61
133682	67
133749	51
133800	54
133854	66
133920	59
133979	54
134033	61
134094	61
134155	53
134208	60
134268	60
134328	52
134380	59
134440	59
134499	52
134551	57
134608	61
134669	53
134722	60
134782	59
134842	58
134900	51
134951	59
135011	58
135069	51
135120	63
135183	60
135243	52
135295	59
135354	63
135417	52
135469	61
135530	62
135592	50
135642	60
135702	57
135759	60
135819	51
135870	58
135929	60
135989	51
136040	61
136101	58
136159	50
136209	65
136274	59
136333	52
136385	61
136446	60
136506	54
136560	60
136620	58
136678	54
136732	52
136784	59
136843	63
136906	52
136958	61
137019	63
137082	49
137131	60
137191	62
137253	50
137303	68
137371	62
137433	51
137485	60
137545	58
137603	51
137654	58
137712	61
137773	59
137832	52
137884	59
137943	58
138001	51
138052	59
138111	58
138170	51
138221	58
138279	58
138337	52
138389	58
138447	57
138504	54
138558	56
138614	63
138677	60
138737	51
138788	60
138848	62
138910	53
138963	63
139026	66
139092	52
139144	57
139201	60
139261	50
139311	60
139371	59
139430	51
139481	63
139544	58
139602	53
139655	54
139709	59
139768	58
139826	51
139877	59
139936	75
140011	79
140090	120
140210	159
140369	51
140420	57
140477	61
140538	51
140589	60
140649	57
140706	53
140759	60
140819	56
140875	57
140932	51
140983	62
141045	62
141107	53
141160	59
141219	61
141280	51
141331	57
141388	56
141444	54
141498	58
141556	61
141617	54
141671	61
141732	60
141792	59
141851	53
141904	59
141963	58
142021	58
142079	58
142137	60
142197	51
142248	58
142306	60
142366	52
142418	58
142476	60
142536	53
142589	58
142647	58
142705	51
142756	53
142809	57
142866	59
142925	55
142980	58
143038	57
143095	51
143146	58
143204	56
143260	53
143313	60
143373	58
143431	59
143490	59
143549	59
143608	51
143659	59
143718	58
143776	59
143835	50
143885	56
143941	59
144000	52
144052	57
144109	60
144169	51
144220	59
144279	55
144334	53
144387	58
144446	55
144501	49
144550	56
144606	58
144664	59
144723	53
144776	57
144833	55
144888	51
144939	57
144996	57
145053	59
145112	57
145169	58
145227	52
145279	64
145343	62
145405	52
145457	57
145514	68
145582	55
145637	52
145689	60
145749	60
145809	51
145860	61
145922	65
145987	51
146038	58
146096	57
146153	50
146203	60
146263	62
146325	51
146376	55
146431	59
146490	52
146542	63
146605	59
146664	63
146727	53
146780	57
146837	56
146893	54
146947	56
147003	67
147070	50
147120	61
147181	62
147243	52
147295	56
147351	59
147410	57
147467	62
147529	55
147584	57
147641	54
147695	58
147753	60
147813	51
147864	62
147926	57
147983	52
148035	57
148092	56
148148	52
148200	58
148258	64
148322	51
148373	58
148431	57
148488	55
148543	54
148598	57
148655	57
148712	52
148764	61
148825	58
148883	50
148934	58
148992	60
149052	52
149104	59
149163	59
149222	51
149273	79
149352	63
149415	57
149472	58
149530	60
149590	59
149649	51
149700	57
149757	57
149814	50
149864	59
149923	59
149982	55
150037	55
150092	60
150152	51
150203	56
150260	57
150325	75
150400	62
150462	68
150530	101
150631	70
150701	63
150764	63
150827	51
150878	59
150937	60
150997	50
151047	63
151110	74
151184	53
151237	69
151306	66
151372	73
151445	57
151502	83
151585	51
151636	55
151691	59
151750	66
151816	85
151901	59
151960	64
152024	87
152111	58
152169	101
152270	75
152345	190
152535	58
152593	89
152682	122
152804	91
152895	66
152961	62
153023	59
153082	84
153166	56
153222	108
153330	58
153388	109
153497	67
153564	112
153676	80
153757	130
153887	76
153963	53
154016	69
154085	65
154150	56
154206	90
154296	62
154358	64
154422	59
154481	62
154543	62
154605	50
154655	57
154712	83
154795	49
154844	57
154902	60
154962	53
155016	68
155084	58
155142	53
155195	57
155252	57
155309	55
155364	52
155416	69
155485	59
155544	55
155599	62
155661	61
155722	52
155774	67
155841	58
155899	50
155949	58
156007	63
156070	51
156121	60
156181	60
156241	52
156293	60
156353	59
156412	61
156473	53
156526	57
156583	56
156639	56
156695	57
156752	59
156811	52
156863	57
156920	60
156980	53
157033	60
157093	59
157152	53
157205	59
157264	57
157321	59
157380	53
157433	58
157491	58
157549	52
157601	62
157663	57
157720	53
157773	59
157832	57
157889	52
157941	59
158000	61
158061	53
158114	66
158180	60
158240	54
158294	49
158343	59
158402	58
158460	53
158513	114
158627	62
158689	56
158745	218
158963	100
159063	51
159114	79
159193	91
159284	50
159334	61
159395	207
159602	51
159653	56
159709	60
159769	57
159826	88
159914	58
159972	57
160029	53
160082	58
160141	60
160201	53
160254	63
160317	82
160399	50
160449	60
160509	96
160605	53
160658	60
160718	60
160778	60
160838	53
160891	60
160951	123
161074	66
161140	61
161201	72
161273	72
161345	77
161422	81
161503	78
161581	103
161684	59
161743	51
161794	59
161853	58
161911	53
161964	50
162014	66
162080	59
162139	51
162190	55
162245	56
162301	49
162350	57
162407	55
162462	52
162514	78
162592	60
162652	50
162702	56
162758	57
162815	51
162866	57
162923	56
162979	58
163037	51
163088	56
163144	58
163202	49
163251	58
163309	56
163365	52
163417	57
163474	55
163529	50
163579	58
163637	57
163694	51
163745	57
163803	57
163860	58
163918	53
163971	58
164029	57
164086	53
164139	58
164197	59
164256	95
164351	58
164409	58
164467	49
164516	58
164574	57
164631	50
164681	57
164738	66
164804	50
164854	51
164905	59
164964	57
165021	51
165072	85
165157	59
165216	52
165268	58
165327	60
165387	51
165438	57
165495	65
165560	51
165611	92
165703	100
165803	68
165871	61
165933	59
165992	59
166051	50
166101	60
166161	58
166219	50
166269	59
166328	74
166402	51
166453	59
166512	58
166570	51
166621	59
166680	57
166737	50
166787	60
166847	61
166908	56
166964	54
167018	58
167076	58
167134	52
167186	58
167244	58
167302	50
167352	59
167412	61
167474	51
167525	74
167599	58
167657	52
167709	56
167765	60
167825	52
167877	51
167928	59
167987	61
168048	55
168103	59
168162	58
168221	52
168273	57
168330	57
168387	49
168436	56
168493	59
168552	51
168604	58
168662	61
168723	50
168773	56
168829	61
168890	57
168947	50
168997	60
169057	56
169113	50
169163	59
169223	58
169281	51
169332	58
169390	57
169447	51
169498	60
169558	58
169616	51
169667	58
169725	59
169784	59
169843	50
169893	61
169954	57
170011	50
170061	60
170121	60
170181	49
170230	58
170288	58
170346	53
170399	61
170460	58
170518	52
170570	60
170630	61
170691	52
170743	50
170793	59
170852	58
170910	50
170960	59
171019	60
171079	50
171130	58
171188	67
171255	50
171305	59
171364	60
171424	52
171476	60
171536	58
171594	51
171646	59
171705	58
171763	62
171825	50
171875	58
171933	59
171992	51
172043	63
172106	57
172163	51
172214	58
172272	59
172331	51
172382	59
172441	640
173081	51
173132	59
173191	58
173249	64
173313	53
173366	58
173424	58
173482	50
173532	58
173590	58
173648	52
173700	61
173761	58
173819	59
173878	58
173936	61
173997	52
174049	68
174117	102
174219	62
174281	61
