54576	118	1
54634	58	0
54692	57	0
54749	63	0
54812	56	0
54925	114	1
54982	57	0
55039	60	0
55099	56	0
55155	65	0
55278	117	1
55337	57	0
55394	56	0
55450	59	0
55509	58	0
55567	57	0
55624	64	0
55688	60	0
55748	58	0
55864	115	1
55921	57	0
55978	57	0
56035	62	0
56097	57	0
56154	56	0
56330	175	2
56385	59	0
56508	124	1
56626	117	1
56685	57	0
56742	59	0
56801	57	0
56858	58	0
56916	62	0
56978	61	0
57039	59	0
57155	116	1
57214	59	0
57273	62	0
57335	64	0
57457	116	1
57515	57	0
57572	57	0
57629	60	0
57689	61	0
57750	65	0
57815	61	0
57876	59	0
57991	113	1
58224	234	3
58282	57	0
58339	56	0
58395	57	0
58452	56	0
58508	57	0
58565	59	0
58689	122	1
58746	60	0
58864	116	1
58922	58	0
58980	57	0
59037	63	0
59160	118	1
59332	170	2
59444	119	1
59507	57	0
59564	597	0
60161	59	0
60220	56	0
60395	174	2
60450	57	0
60507	58	0
60565	57	0
60622	61	0
60683	57	0
60740	57	0
60797	59	0
60856	65	0
60978	118	1
61096	114	1
61153	60	0
61213	61	0
61274	67	0
61341	60	0
61460	116	1
61517	61	0
61578	57	0
61635	56	0
61691	63	0
61754	57	0
61811	57	0
61868	57	0
61925	60	0
61985	56	0
62041	59	0
62100	59	0
62159	65	0
62224	59	0
62283	60	0
62401	117	1
62460	59	0
62519	57	0
62576	64	0
62697	115	1
62755	59	0
62814	56	0
62870	57	0
62927	56	0
62983	67	0
63050	58	0
63108	58	0
63166	56	0
63222	60	0
63282	61	0
63343	59	0
63461	119	1
63521	59	0
63580	60	0
63640	59	0
63699	59	0
63758	62	0
63880	128	1
63948	62	0
64069	118	1
64250	187	2
64442	185	2
64561	121	1
64621	59	0
64741	130	1
64810	61	0
64871	62	0
64994	122	1
65055	60	0
65115	60	0
65175	59	0
65234	69	0
65365	120	1
65423	59	0
65482	59	0
65599	120	1
65661	65	0
65726	60	0
65844	120	1
65906	59	0
66097	199	2
66164	63	0
66227	58	0
66342	116	1
66401	60	0
66580	187	2
66648	60	0
66708	69	0
66777	59	0
66836	59	0
66895	80	0
66975	59	0
67034	69	0
67161	116	1
67282	120	1
67339	59	0
67398	60	0
67458	68	0
67588	121	1
67647	61	0
67708	58	0
67766	59	0
67825	77	0
67969	124	1
68026	57	0
68257	234	3
68317	59	0
68376	63	0
68439	57	0
68496	62	0
68558	126	0
68684	59	0
68801	116	1
68859	64	0
68923	58	0
68981	56	0
69037	59	0
69155	117	1
69213	62	0
69275	67	0
69342	61	0
69403	58	0
69461	58	0
69519	57	0
69696	181	2
69757	60	0
69817	58	0
69875	59	0
69934	57	0
69991	81	0
70201	193	2
70265	57	0
70392	131	1
70453	59	0
70630	183	2
70695	59	0
70754	60	0
70814	57	0
70871	59	0
70930	56	0
70986	57	0
71043	64	0
71166	116	1
71281	115	1
71338	58	0
71396	57	0
71453	60	0
71513	63	0
71633	115	1
71691	59	0
71750	62	0
71869	122	1
71934	64	0
71998	59	0
72057	60	0
72117	58	0
72236	123	1
72423	184	2
72482	60	0
72542	65	0
72607	58	0
72665	58	0
72723	60	0
72783	58	0
72841	57	0
72898	59	0
72957	58	0
73015	58	0
73073	57	0
73130	61	0
73191	59	0
73250	66	0
73316	58	0
73486	169	2
73543	56	0
73599	56	0
73655	61	0
73775	115	1
73831	57	0
73888	56	0
73944	56	0
74000	643	0
74643	63	0
74765	115	1
74821	58	0
74938	117	1
74996	56	0
75052	56	0
75108	63	0
75171	56	0
75227	62	0
75347	115	1
75404	74	0
75478	59	0
75537	62	0
75599	56	0
75655	58	0
75769	115	1
75828	56	0
75884	56	0
75940	64	0
76004	57	0
76061	58	0
76119	58	0
76177	62	0
76239	56	0
76295	58	0
76353	71	0
76424	57	0
76481	57	0
76538	56	0
76594	57	0
76710	118	1
76769	105	0
76874	78	0
77012	117	1
77130	118	1
77187	58	0
77245	57	0
77302	68	0
77370	58	0
77544	173	2
77601	57	0
77658	57	0
77715	64	0
78283	560	2
78339	59	0
78398	57	0
78455	56	0
78511	58	0
78569	62	0
78631	58	0
78689	56	0
78803	114	1
78859	63	0
78922	59	0
78981	69	0
79050	59	0
79166	115	1
79224	60	0
79342	116	1
79469	125	1
79525	56	0
79581	74	0
79655	59	0
79773	127	1
79841	58	0
79899	59	0
79958	60	0
80018	57	0
80196	181	2
80256	59	0
80315	65	0
80380	59	0
80439	58	0
80497	60	0
80557	60	0
80617	64	0
80681	60	0
80741	71	0
80882	132	1
80944	61	0
81005	58	0
81063	63	0
81126	62	0
81188	68	0
81256	59	0
81374	118	1
81433	62	0
81495	61	0
81556	59	0
81615	60	0
81675	68	0
81743	63	0
81806	60	0
81866	58	0
81924	59	0
81983	59	0
82042	58	0
82100	68	0
82168	60	0
82228	63	0
82291	59	0
82350	59	0
82409	61	0
82470	59	0
82596	138	1
82667	64	0
82731	62	0
82793	57	0
82850	87	0
83765	891	4
83890	119	1
83947	60	0
84007	60	0
84067	66	0
84133	58	0
84191	59	0
84250	60	0
84310	59	0
84369	67	0
84436	61	0
84497	83	0
84580	71	0
84651	60	0
84711	61	0
84772	59	0
84831	63	0
84894	61	0
84955	70	0
85025	59	0
85084	57	0
85200	118	1
85259	60	0
85319	58	0
85438	128	1
85505	61	0
85626	118	1
85684	57	0
85741	60	0
85801	59	0
85860	66	0
86050	186	2
86290	240	3
86352	56	0
86408	57	0
86465	56	0
86521	59	0
86580	58	0
86638	57	0
86695	62	0
86757	58	0
86872	114	1
87000	128	1
87057	58	0
87174	122	1
87237	59	0
87296	60	0
87356	58	0
87414	57	0
87471	63	0
87534	62	0
87596	65	0
87661	56	0
87717	58	0
87775	59	0
87890	113	1
88003	122	1
88069	57	0
88182	113	1
88239	61	0
88300	57	0
88357	59	0
88416	59	0
88475	60	0
88535	56	0
88647	115	1
88706	56	0
88762	60	0
89059	292	4
89114	59	0
89235	123	1
89296	63	0
89359	57	0
89416	58	0
89474	57	0
89589	115	1
89646	58	0
89704	61	0
89765	59	0
89824	55	0
89879	59	0
89994	116	1
90054	55	0
90109	56	0
90343	235	3
90400	58	0
90458	57	0
90515	58	0
90637	121	1
90812	177	2
90871	59	0
91050	180	2
91167	115	1
91225	60	0
91285	60	0
91345	59	0
91461	121	1
91525	58	0
91583	60	0
91643	58	0
91701	59	0
91760	58	0
91875	121	1
91939	60	0
91999	61	0
92060	60	0
92120	59	0
92179	81	0
92260	58	0
92318	64	0
92382	58	0
92440	62	0
92502	58	0
92747	245	2
92805	57	0
92920	114	1
92976	57	0
93033	56	0
93089	61	0
93150	55	0
93205	58	0
93263	63	0
93326	58	0
93384	58	0
93442	57	0
93499	56	0
93555	56	0
93611	56	0
93731	122	1
93789	57	0
93846	63	0
93909	60	0
94155	243	3
94212	59	0
94271	58	0
94329	57	0
94386	59	0
94445	59	0
94504	60	0
94628	123	1
94687	60	0
94747	64	0
94811	58	0
94869	57	0
94926	61	0
94987	65	0
95052	56	0
95108	58	0
95284	175	2
95341	58	0
95399	64	0
95463	59	0
95522	60	0
95582	57	0
95639	58	0
95697	58	0
95815	118	1
95873	58	0
95931	58	0
96046	114	1
96103	58	0
96161	57	0
96275	121	1
96339	57	0
96396	57	0
96453	57	0
96510	59	0
96569	57	0
96626	56	0
96747	127	1
96809	57	0
96866	56	0
96922	58	0
97036	112	1
97092	63	0
97155	56	0
97211	58	0
97327	116	1
97385	59	0
97502	116	1
97560	69	0
97629	59	0
97688	57	0
97745	57	0
97802	56	0
97858	57	0
97915	113	0
98028	61	0
98089	57	0
98146	57	0
98203	60	0
98263	58	0
98379	117	1
98438	61	0
98561	118	1
98617	57	0
98730	116	1
98790	55	0
98845	60	0
98905	58	0
98963	57	0
99020	62	0
99082	57	0
99139	60	0
99199	66	0
99265	56	0
99321	63	0
99384	57	0
99614	229	3
99670	57	0
99727	63	0
99790	56	0
99846	61	0
99907	58	0
99965	58	0
100023	59	0
100082	58	0
100140	66	0
100206	56	0
100262	63	0
100383	118	1
100443	59	0
100502	59	0
100561	58	0
100683	121	1
100740	58	0
100798	57	0
100855	59	0
100972	119	1
101033	65	0
101219	178	2
101276	60	0
101336	59	0
101395	59	0
101454	65	0
101519	58	0
101634	115	1
101692	59	0
101751	93	0
101844	56	0
101962	121	1
102021	58	0
102079	58	0
102137	59	0
102196	62	0
102258	59	0
102317	57	0
102374	65	0
102439	59	0
102498	58	0
102672	174	2
102730	59	0
102855	125	1
102914	60	0
102974	56	0
103087	115	1
103145	58	0
103203	67	0
103270	62	0
103332	57	0
103389	57	0
103446	58	0
103504	67	0
103571	60	0
103631	60	0
103691	67	0
103758	59	0
103817	60	0
103936	118	1
103995	58	0
104053	58	0
104111	65	0
104176	60	0
104236	67	0
104303	57	0
104360	61	0
104421	60	0
104481	59	0
104605	124	1
104664	58	0
104722	58	0
104903	184	2
104964	60	0
105024	58	0
105082	58	0
105140	60	0
105200	58	0
105258	63	0
105378	116	1
105437	62	0
105499	59	0
105558	63	0
105741	180	2
105801	59	0
105860	65	0
105925	63	0
105988	59	0
106105	115	1
106162	60	0
106280	123	1
106345	59	0
106404	59	0
106463	57	0
106578	118	1
106638	58	0
106696	59	0
106821	125	1
106880	58	0
106938	59	0
107056	117	1
107114	646	0
107826	125	1
107885	58	0
107943	59	0
108002	58	0
108060	58	0
108118	59	0
108177	66	0
108243	60	0
108362	117	1
108420	61	0
108481	58	0
108539	59	0
108655	113	1
108711	60	0
108829	116	1
108887	59	0
108946	60	0
109006	60	0
109196	188	2
109254	59	0
109313	59	0
109372	59	0
109431	57	0
109552	124	1
109612	58	0
109670	58	0
109842	171	2
109899	62	0
109961	58	0
110019	58	0
110134	113	1
110246	113	1
110303	60	0
110363	61	0
110424	57	0
110481	60	0
110541	59	0
110600	58	0
110658	63	0
110721	61	0
110782	62	0
110844	58	0
110902	60	0
110962	58	0
111020	57	0
111077	59	0
111136	57	0
111193	69	0
111262	58	0
111320	56	0
111376	57	0
111433	58	0
111548	114	1
111662	116	1
111721	59	0
111780	57	0
111837	59	0
111896	58	0
111954	57	0
112011	58	0
112069	63	0
112132	61	0
112193	57	0
112250	58	0
112308	56	0
112364	75	0
112439	57	0
112496	64	0
112560	57	0
112617	58	0
112675	61	0
112736	58	0
112794	57	0
112908	120	1
113028	113	1
113140	113	1
113311	171	2
113368	62	0
113430	57	0
113604	175	2
113662	57	0
113774	119	1
113838	57	0
113895	57	0
114126	232	3
114184	65	0
114249	58	0
114307	57	0
114364	66	0
114430	58	0
114488	59	0
114547	59	0
114606	58	0
114664	60	0
114724	61	0
114785	58	0
114902	117	1
114960	58	0
115018	57	0
115075	65	0
115140	63	0
115203	60	0
115263	59	0
115322	62	0
115384	58	0
115442	58	0
115564	121	1
115621	58	0
115679	58	0
115737	62	0
115799	61	0
115860	58	0
115918	67	0
116101	175	2
116160	59	0
116278	118	1
116394	120	1
116457	58	0
116515	60	0
116575	58	0
116691	119	1
116752	62	0
116814	65	0
116879	60	0
116998	117	1
117115	117	1
117173	61	0
117234	67	0
117360	117	1
117418	58	0
117476	58	0
117534	59	0
117593	59	0
117652	60	0
117712	57	0
117769	59	0
117828	59	0
117949	120	1
118007	58	0
118122	125	1
118190	57	0
118247	59	0
118306	58	0
118364	56	0
118420	56	0
118476	59	0
118535	67	0
118602	58	0
118660	59	0
118719	57	0
118776	57	0
118833	56	0
118889	59	0
118948	62	0
119010	59	0
119069	57	0
119126	57	0
119183	59	0
119242	57	0
119299	60	0
119417	120	1
119537	116	1
119595	58	0
119653	58	0
119711	58	0
119826	710	1
120479	56	0
120535	58	0
120593	58	0
120651	56	0
120707	58	0
120822	120	1
120942	114	1
120999	57	0
121056	57	0
121113	649	0
121941	236	3
121998	59	0
122057	58	0
122232	177	2
122292	63	0
122355	58	0
122471	119	1
122532	58	0
122590	58	0
122648	61	0
122709	66	0
122775	65	0
122840	56	0
122896	56	0
122952	58	0
123010	56	0
123066	58	0
123124	62	0
123186	57	0
123243	58	0
123359	115	1
123416	61	0
123534	117	1
123594	63	0
123657	58	0
123715	59	0
123774	59	0
123833	58	0
123891	58	0
123949	59	0
124071	123	1
124131	58	0
124189	57	0
124304	114	1
124360	58	0
124418	66	0
124715	291	4
124775	60	0
124835	57	0
124892	61	0
125013	121	1
125074	57	0
125131	57	0
125188	57	0
125245	57	0
125302	64	0
125366	59	0
125425	64	0
125546	115	1
125604	62	0
125666	58	0
125842	176	2
125900	61	0
126017	113	1
126074	58	0
126132	63	0
126195	61	0
126256	58	0
126314	56	0
126429	116	1
126486	58	0
126544	57	0
126601	64	0
126665	57	0
126783	116	1
126902	122	1
126960	60	0
127020	63	0
127083	57	0
127140	58	0
127255	115	1
127430	183	2
127553	117	1
127613	58	0
127671	57	0
127728	58	0
127786	59	0
127845	57	0
127902	57	0
128017	118	1
128077	60	0
128137	58	0
128195	59	0
128254	58	0
128312	66	0
128378	61	0
128439	59	0
128498	58	0
128556	63	0
128619	59	0
128738	128	1
128865	119	1
128984	119	1
129044	60	0
129104	60	0
129164	68	0
129232	62	0
129294	58	0
129418	135	1
129548	121	1
129608	61	0
129736	125	1
129794	57	0
129851	60	0
129911	124	0
130096	121	1
130156	68	0
130224	59	0
130283	62	0
130402	123	1
130468	58	0
130584	124	1
130650	63	0
130713	58	0
130771	64	0
130835	583	0
131475	126	1
131544	63	0
131607	69	0
131676	97	0
131889	207	1
131980	56	0
132036	60	0
132096	117	0
132213	66	0
132279	60	0
132339	56	0
132395	57	0
132452	58	0
132701	250	3
132760	60	0
132820	69	0
132889	60	0
132949	62	0
133011	65	0
133076	64	0
133140	57	0
133197	60	0
133257	58	0
133315	57	0
133372	57	0
133429	58	0
133487	57	0
133544	66	0
133610	63	0
133673	57	0
133793	120	1
133850	57	0
133966	125	1
134032	57	0
134089	59	0
134148	59	0
134207	59	0
134266	59	0
134381	121	1
134446	61	0
134624	176	2
134683	59	0
134742	61	0
134860	115	1
134918	59	0
134977	57	0
135034	61	0
135095	57	0
135152	59	0
135211	62	0
135273	65	0
135338	57	0
135395	59	0
135454	59	0
135513	58	0
135571	61	0
135632	59	0
135755	122	1
135870	116	1
135929	57	0
135986	59	0
136045	56	0
136101	66	0
136167	57	0
136224	58	0
136282	60	0
136342	59	0
136458	116	1
136517	57	0
136574	61	0
136635	56	0
136691	61	0
136752	57	0
136809	60	0
136983	179	2
137105	118	1
137166	58	0
137224	60	0
137284	58	0
137342	55	0
137397	62	0
137517	116	1
137575	58	0
137633	56	0
137748	115	1
137804	61	0
137865	57	0
137922	57	0
137979	58	0
138037	55	0
138148	112	1
138204	639	0
138907	121	1
138964	58	0
139022	58	0
139080	59	0
139139	58	0
139197	57	0
139319	122	1
139376	58	0
139434	57	0
139491	57	0
139607	120	1
139733	125	1
139793	58	0
139851	59	0
139910	59	0
139969	58	0
140027	59	0
140086	59	0
140210	123	1
140268	58	0
140326	57	0
140441	115	1
140498	58	0
140556	63	0
140619	58	0
140677	638	0
141315	59	0
141374	58	0
141432	57	0
141489	59	0
141671	181	2
141729	58	0
141787	60	0
141847	57	0
141904	58	0
141962	59	0
142021	58	0
142140	119	1
142198	59	0
142316	118	1
142431	121	1
142553	116	1
142612	59	0
142671	59	0
142730	59	0
142789	58	0
142847	64	0
142911	57	0
142968	58	0
143086	119	1
143209	120	1
143265	65	0
143330	60	0
143390	57	0
143447	69	0
143516	59	0
143575	59	0
143634	58	0
143753	133	1
143825	58	0
143883	58	0
143941	57	0
143998	58	0
144056	59	0
144115	58	0
144173	66	0
144239	60	0
144299	58	0
144357	58	0
144473	115	1
144530	58	0
144588	66	0
144654	60	0
144714	64	0
144778	58	0
144894	115	1
144951	58	0
145009	57	0
145066	59	0
145125	58	0
145183	57	0
145240	57	0
145297	58	0
145355	57	0
145412	58	0
145533	120	1
145590	59	0
145649	58	0
145707	60	0
145767	56	0
145823	59	0
145882	62	0
145944	57	0
146001	56	0
146057	56	0
146171	118	1
146231	59	0
146352	126	1
146416	60	0
146476	58	0
146648	172	2
146706	60	0
146766	65	0
146831	59	0
146949	117	1
147007	57	0
147064	58	0
147122	59	0
147244	123	1
147304	56	0
147360	59	0
147419	57	0
147476	57	0
147533	57	0
147590	64	0
147654	67	0
147721	57	0
147778	57	0
147835	58	0
147893	60	0
147953	58	0
148068	114	1
148238	170	2
148295	60	0
148355	61	0
148416	57	0
148473	65	0
148538	57	0
148595	57	0
148652	61	0
148713	58	0
148829	117	1
148888	64	0
148952	57	0
149009	57	0
149066	58	0
149124	58	0
149241	118	1
149300	67	0
149367	58	0
149425	62	0
149547	118	1
149605	58	0
149663	59	0
149722	62	0
149784	67	0
149851	60	0
149970	117	1
150028	58	0
150086	60	0
150146	60	0
150206	65	0
150271	58	0
150329	58	0
150387	56	0
150443	59	0
150502	60	0
150562	57	0
150619	67	0
150686	58	0
150744	59	0
150803	61	0
150864	59	0
150923	59	0
150982	61	0
151161	179	2
151222	61	0
151343	118	1
151401	59	0
151518	121	1
151581	57	0
151638	61	0
151699	61	0
151760	60	0
151820	57	0
151877	58	0
151935	651	0
152586	60	0
152646	61	0
152707	63	0
152830	119	1
152889	57	0
153064	176	2
153122	57	0
153179	58	0
153237	57	0
153352	115	1
153409	61	0
153470	61	0
153531	57	0
153588	60	0
153648	58	0
153706	59	0
153765	59	0
153824	62	0
153886	58	0
153944	57	0
154001	59	0
154060	58	0
154118	59	0
154177	57	0
154301	125	1
154359	59	0
154418	58	0
154476	57	0
154652	177	2
154710	66	0
154776	56	0
154832	58	0
154890	58	0
154948	58	0
155006	59	0
155122	122	1
155187	58	0
